lat,lon,name,weight,food
49.2788854,-122.9189304,Food Court,6.0,1
49.277825,-122.9143548,Renaissance,3.0,1
49.2794033,-122.9156154,Renaissance,3.0,1
49.2789099,-122.9155886,Mackenzie Cafe,6.0,1
49.2781018,-122.9121783,Japarrito,6.0,1
49.2778748,-122.9120902,Bun and Me,6.0,1
49.156596,-122.913408,Apollo Pizza + Pasta,2.0,1
49.1557887,-122.9126704,Subway,2.0,1
49.1556048,-122.9135779,Todai Sushi,6.0,1
49.2802489,-122.9656189,Hong Sushi,6.0,1
49.1780886,-123.1274542,Deer Garden Signatures,6.0,1
49.2627882,-123.1012573,Tim Hortons,3.0,1
49.2638164,-123.1016653,8 and a 1/2 Restaurant,6.0,1
49.2643668,-123.1011666,Nirvana Restaurant,6.0,1
49.1849463,-123.1292553,Sing Yee Chinese Restaurant,6.0,1
49.2447764,-123.1537897,Starbucks,3.0,1
49.225037,-123.0659194,Nishiki Sushi Bar,6.0,1
49.226217,-123.065504,Subway,2.0,1
49.2540672,-123.2351064,Blenz Coffee,3.0,1
49.2613904,-123.1532615,Indishspensable,6.0,1
49.2625141,-123.1527767,Subway,2.0,1
49.2621248,-123.1532374,Gramercy Grill,6.0,1
49.2623651,-123.1532375,Trees Organic,6.0,1
49.2629899,-123.1527502,Napoletana,6.0,1
49.3066775,-123.0365159,McDonald's,2.0,1
49.2637878,-123.1861359,Grounds For Coffee,3.0,1
49.2633902,-123.115605,Blenz Coffee,3.0,1
49.2634442,-123.1196602,Blenz,3.0,1
49.2631117,-123.1179865,Fuloi Restaurant,6.0,1
49.2630798,-123.1160636,Peaceful Restaurant,6.0,1
49.1343274,-122.3274622,Sushi Te,6.0,1
49.1339983,-122.3272174,Lighthouse Fresh & Tasty,2.0,1
49.134,-122.3271146,Baba's Ukrainian Kitchen & Coffee House,6.0,1
49.1338651,-122.3248304,Panago,2.0,1
49.1340293,-122.3240096,Embers BBQ House,6.0,1
49.2807258,-123.1185785,Buro,3.0,1
49.2690461,-123.1029151,Glory Juice,3.0,1
49.2201791,-122.6627383,Daenamoo,6.0,1
49.2179075,-122.6471171,Andiamo's Pizza & Pasta House,6.0,1
49.2182528,-122.6527159,Subway,2.0,1
49.2179089,-122.6470097,gm Restaurant,6.0,1
49.2658614,-123.2427948,Starbucks,3.0,1
49.2659729,-123.2424709,Mio Japan,6.0,1
49.1757603,-123.1425081,Tim Hortons,3.0,1
49.2822856,-123.1191044,Nordstrom E-Bar,3.0,1
49.2845541,-123.1181578,Caffe Express,3.0,1
49.2854943,-123.1171956,Shogun,6.0,1
49.263849,-123.1421144,Old Beijing Roast Duck,6.0,1
49.2637462,-123.1369381,Portobello,6.0,1
49.2794404,-123.1230068,Blenz Coffee,3.0,1
49.2797017,-123.1226378,Colony,6.0,1
49.26428,-123.1722925,Banana Leaf,6.0,1
49.2750892,-123.1227583,Cactus Club Cafe,6.0,1
49.2757856,-123.1211099,Blenz Coffee,3.0,1
49.2757748,-123.1205164,Earls Kitchen + Bar,6.0,1
49.2765618,-123.1193697,The Keg Steakhouse + Bar - Yaletown,6.0,1
49.2781459,-123.1172381,Lupo,6.0,1
49.3059042,-123.037141,Starbucks,3.0,1
49.2792632,-123.11611,Wasabi,6.0,1
49.2769826,-122.8579988,Lougheed Wonton Restaurant,6.0,1
49.279574,-123.1228171,El Furniture Warehouse - Granville,6.0,1
49.2791309,-123.1234758,The Dime,6.0,1
49.0211881,-122.8049113,Primo's Mexican Grill,6.0,1
49.214052,-122.9883198,Avi Pizza,6.0,1
49.2797512,-123.1235262,Johnny Rockets,6.0,1
49.2684412,-123.1647514,Dark Table,6.0,1
49.2663099,-123.2470453,Tacomio,6.0,1
49.2860028,-123.1124564,Chronic Tacos,2.0,1
49.2880327,-123.1236171,A&W,2.0,1
49.0332823,-122.8008908,Mr. Pei Restaurant,6.0,1
49.2314573,-123.0653667,East Kitchen,6.0,1
49.2881797,-123.1171247,Botanist,6.0,1
49.264159,-123.1654098,Sunshine Classic Diner,6.0,1
49.1577863,-122.7783764,Yoko Sushi,6.0,1
49.2560819,-123.1153942,Subway,2.0,1
49.2545767,-123.1149923,Potluck Hawker Eatery,6.0,1
49.2873114,-123.1171281,Elephant & Castle,6.0,1
49.2635247,-123.1239578,Halfday Flower and Tea,3.0,1
49.2837118,-123.1135835,Cartems Donuterie,6.0,1
49.2185816,-122.9517276,Waves Coffee House,3.0,1
49.2190996,-122.9671782,Sushi Garden,6.0,1
49.219026,-122.9666739,Tim Hortons,3.0,1
49.2265992,-122.8930617,Subway,2.0,1
49.2296274,-122.8930656,Gino's Restaurant,6.0,1
49.2306684,-122.8929259,Sushi Heaven,6.0,1
49.243914,-122.8908022,,3.0,1
49.1178684,-123.1576282,Diplomat Bakery,3.0,1
49.0406965,-122.2203188,Tim Hortons,3.0,1
49.2631815,-123.1220615,Ta-Ke Don,6.0,1
49.197483,-123.177973,Starbucks,3.0,1
49.197546,-123.178164,Pizza Hut Express,2.0,1
49.197361,-123.178806,Milestones,6.0,1
49.197646,-123.178346,Hanami,2.0,1
49.197773,-123.178357,Famous Famiglia,2.0,1
49.197857,-123.178461,Subway,2.0,1
49.197921,-123.178503,A&W,2.0,1
49.198452,-123.179789,Euro Cafe,3.0,1
49.1971835,-123.1754826,Tim Hortons,3.0,1
49.1977105,-123.1745352,Burger King,2.0,1
49.1975941,-123.1741753,Canucks Bar & Grill,6.0,1
49.195091,-123.17849,Koho Restaurant | Bar,6.0,1
49.1897057,-122.8478633,Uncle Fatih’s Pizza,2.0,1
49.1853073,-122.8004145,Canadian 2 for 1 Pizza,2.0,1
49.1857234,-122.8000805,Tasters Bakery Coffee Bar,3.0,1
49.1845268,-122.8005461,Palmyra Mediterranean Grill,6.0,1
49.2840399,-123.1235612,Starbucks,3.0,1
49.2664195,-123.249893,Pi R Squared,2.0,1
49.2669332,-123.2501267,Honour Roll,2.0,1
49.2786686,-123.1282908,Sushi Mugen,6.0,1
49.1195059,-122.6916726,Pizza Knight,6.0,1
49.2008416,-122.9115919,Kelly O'Bryans Restaurant,6.0,1
49.214159,-122.9890244,Subway,2.0,1
49.2144651,-122.9881069,Asa Sushi,6.0,1
49.190781,-122.8483312,Prado Cafe,3.0,1
49.1902621,-122.8482749,Dominion Bar & Kitchen,6.0,1
49.2662407,-123.247515,Nori,6.0,1
49.2662923,-123.2471797,Jamjar,6.0,1
49.2663694,-123.2468096,J J Bean,3.0,1
49.266267,-123.2473433,Uncle Fatih's Pizza,2.0,1
49.2620586,-123.0333402,Dae-Ji Cutlet House,6.0,1
49.2635577,-123.1126736,La Taqueria Pinche Taco Shop,6.0,1
49.2012077,-122.9132677,A&W,2.0,1
49.2010496,-122.9125443,Freshslice Pizza,6.0,1
49.2874102,-123.1175261,Nightingale,6.0,1
49.1948776,-122.8443305,DONI Korean Restaurant,6.0,1
49.189735,-122.8474426,Top King's Restaurant & Cafe,6.0,1
49.1899411,-122.8473417,Szechuan Zeng's Restaurant,6.0,1
49.1899408,-122.8468149,Phở Tâm,6.0,1
49.1892746,-122.8463189,Grandt Kitchen,6.0,1
49.1891857,-122.8463132,Chatime,3.0,1
49.1889683,-122.8461338,Sushi & Roll,6.0,1
49.1880887,-122.8465151,Bubble 88,6.0,1
49.1845873,-122.843637,Taste Of Punjab,6.0,1
49.1821446,-122.8439927,Tim Hortons,3.0,1
49.1822909,-122.8443605,A&W,2.0,1
49.1829337,-122.8443125,Freshslice Pizza,2.0,1
49.1830591,-122.8446583,Starbucks,3.0,1
49.1625226,-122.8888312,Starbucks,3.0,1
49.1640178,-122.8897492,Jaipur Indian Restaurant,6.0,1
49.1636431,-122.8916762,La Meza Grill,6.0,1
49.16585,-122.8909244,Lotus Restaurant,6.0,1
49.2117388,-122.8624839,Tim Hortons,3.0,1
49.1915327,-122.8908779,Starbucks,3.0,1
49.2498681,-123.11519,Sushi TonTon,6.0,1
49.2498312,-123.1155922,Landmark Hot Pot House,6.0,1
49.2497012,-123.1151877,Copa Cafe,6.0,1
49.2557109,-123.1153628,Thai Away Home,6.0,1
49.2584514,-123.1147139,Passion8 Dessert Cafe,3.0,1
49.2599354,-123.114726,Sharetea,3.0,1
49.2630632,-123.1125425,Sushi California,6.0,1
49.2658085,-123.1223088,Tim Hortons,3.0,1
49.2637006,-123.1214739,Dynasty Seafood Restaurant,6.0,1
49.2634656,-123.1200652,Shanghai Lu Restaurant,6.0,1
49.2631016,-123.1200437,i-Cafe,6.0,1
49.262972,-123.1200598,K Cafe,3.0,1
49.2631541,-123.1194644,Starbucks,3.0,1
49.2634282,-123.1170237,Freshii,6.0,1
49.263463,-123.0998125,La Petite Cuillère,6.0,1
49.2629664,-123.0983339,B U N S + B O B A,3.0,1
49.2629456,-123.0972191,Sushi Yama,6.0,1
49.2626539,-123.0922063,Paper Crane Coffee,3.0,1
49.2544914,-123.1012783,Pizza Hut,6.0,1
49.2541445,-123.1012783,Church's Chicken,2.0,1
49.264788,-123.1459071,Sakura Cafe,3.0,1
49.2653382,-123.1450262,delhi6 Indian Bistro,6.0,1
49.2666232,-123.1454087,Novo Pizzeria & Winery,6.0,1
49.2636034,-123.1508309,Pallet Coffee Roasters,3.0,1
49.2590347,-123.1528742,Lunch Club,6.0,1
49.2015761,-122.912837,Tim Hortons,3.0,1
49.231652,-123.0313892,Gong Cha,3.0,1
49.1588797,-122.7817808,Subway,2.0,1
49.1182418,-122.8461917,McDonald's,2.0,1
49.0511989,-122.3235908,A&W,2.0,1
49.2806177,-122.9817847,Sushi Giwa,6.0,1
49.1698659,-123.1367753,Happy Lemon,3.0,1
49.279293,-123.0974274,Oyster Express,6.0,1
49.2187365,-122.9616734,Wings on Kingsway,6.0,1
49.2819214,-123.1060244,Save On Meats,6.0,1
49.1026558,-122.7303622,Rusty's Pub,6.0,1
49.1039095,-122.7345645,Coast & Country Diner,6.0,1
49.2749694,-123.0692835,Five Elements,6.0,1
49.160697,-122.667293,Subway,2.0,1
49.1624742,-122.6564355,A&W,2.0,1
49.2801341,-123.118169,Falafel King,2.0,1
49.2794999,-123.1172314,Hubbub,2.0,1
49.2802404,-123.1183332,Curry Fusion,2.0,1
49.2801999,-123.1182707,Japadog,2.0,1
49.2801622,-123.1182125,Viet Sub,2.0,1
49.2798631,-123.1177806,Chopped Leaf,2.0,1
49.3795627,-123.3355132,Tuscany Pizza,6.0,1
49.3787617,-123.3381558,Village Baker,3.0,1
49.379554,-123.3342429,Rustique Bistro,6.0,1
49.3793956,-123.3382893,The Ruddy Cafe,3.0,1
49.2685558,-123.1186398,Branas,6.0,1
49.2440111,-123.1081716,VPL Terry Salman Branch,2.0,0
49.1487386,-123.1358977,Dairy Queen,2.0,1
49.3099424,-123.0822109,Dex Burgerbar,2.0,1
49.2873965,-123.1143665,McDonald's,2.0,1
49.1950338,-123.1772197,Starbucks,3.0,1
49.284463099999996,-123.1134341,Starbucks,3.0,1
49.2890568,-123.1146229,Subway,2.0,1
49.2850471,-123.1120652,Tim Hortons,3.0,1
49.3007699,-123.1313555,,1.0,1
49.3796195,-123.3353544,Barcelona Tapas Bar,6.0,1
49.2842402,-123.1175601,halal arabic food stand,2.0,1
49.2831011,-123.1171034,Mr Shawarma,2.0,1
49.2852994,-123.1201643,Mr Shawarma,2.0,1
49.171158,-123.1416095,Harold's,6.0,1
49.2874022,-123.1169095,JJ Bean,3.0,1
49.280319,-123.131586,Thai Basil,6.0,1
49.280456,-123.131581,Baguette cafe,3.0,1
49.2878101,-123.1412192,Donair Spot,6.0,1
49.287236,-123.141423,Starbucks,3.0,1
49.2905053,-123.13656,VPL Joe Fortes Branch,2.0,0
49.3230668,-123.1020029,Ethical Kitchen,3.0,1
49.2793561,-123.1234139,Mean Poutine,2.0,1
49.2792751,-123.1233421,Megabite,2.0,1
49.2792354,-123.1227256,Tim Hortons,3.0,1
49.2585993,-123.044779,Fresh Slice Pizza,2.0,1
49.2584652,-123.0451425,Prince Chinese Seafood Restaurant,6.0,1
49.257986700000004,-123.0449264,Subway,2.0,1
49.2586122,-123.0445699,Sushi House,6.0,1
49.2840032,-123.1254481,Guu Original Thurlow,6.0,1
49.2848635,-123.124863,Jugo Juice,2.0,1
49.119491,-122.6652549,Pita Pit,2.0,1
49.2656908,-123.0038687,Starbucks,3.0,1
49.2670568,-123.0062791,Cuppajoe Coffee Roasters,3.0,1
49.1193301,-122.8235877,Round Table Pizza,6.0,1
49.1547908,-123.1257818,Round Table Pizza,2.0,1
49.1547412,-123.1257835,Jane's Tea Garden,3.0,1
49.2705516,-123.146241,Kahve café,3.0,1
49.2573934,-123.1269764,Falafully Good,6.0,1
49.2841207,-123.1069471,Prado,3.0,1
49.0517339,-122.3153309,California Tacos to Go,2.0,1
49.3264332,-123.1392875,White Spot,6.0,1
49.0772323,-122.6703484,Hirame Sushi,6.0,1
49.0223678,-122.8084716,The Boathouse Restaurant,6.0,1
49.0748694,-122.6671597,Ocean Park Pizza,6.0,1
49.0762012,-122.6689193,Starbucks,3.0,1
49.0758884,-122.6698849,Subway,2.0,1
49.0764542,-122.6707002,McDonald's,2.0,1
49.1102191,-122.668383,Estrella's Montreal Deli & Cafe,3.0,1
49.0910013,-122.6070308,Hitori Japanese Restaurant,6.0,1
49.0902235,-122.607215,Quiznos,2.0,1
49.0961285,-122.5375554,JD Farms,3.0,1
49.103395,-122.4903841,Tim Hortons,3.0,1
49.1034726,-122.4921488,Holy Falafel & Shawarma House,2.0,1
49.2820693,-123.0979109,Firehall Arts Centre,5.0,0
49.198074,-122.812044,Subway,2.0,1
49.1928452,-122.8890116,Tim Hortons,3.0,1
49.1776035,-122.6721562,Wendy's,2.0,1
49.1776017,-122.6720141,Tim Hortons,3.0,1
49.0041067,-122.6663017,,1.0,1
49.1724288,-123.1361124,Ebisu,6.0,1
49.1413446,-122.8655179,,1.0,1
49.2758,-123.069653,Sunrise Pizza,6.0,1
49.2754879,-123.069294,Skylight Restaurant,6.0,1
49.2473597,-123.1853955,Moon Sushi,6.0,1
49.2040744,-123.1353732,Panang Delight Cafe at Marpole,6.0,1
49.0391457,-122.2947482,Restaurant 62,6.0,1
49.2179614,-122.6488262,Townhall Public House,6.0,1
49.2179441,-122.6483993,Pizza Hut,6.0,1
49.2180636,-122.648318,Waves Coffee House,3.0,1
49.2733583,-123.1327488,Chang'an,6.0,1
49.2799857,-123.1303512,Italian Tomato,6.0,1
49.2321736,-123.0312269,Tim Hortons,3.0,1
49.2323881,-123.0320308,Rose Garden Seafood Restaurant,6.0,1
49.2328569,-123.0330812,Li's China Grill,6.0,1
49.2329098,-123.0331932,Bubble World,6.0,1
49.232883,-123.0331425,Fortune Lamb Dining,6.0,1
49.0533134,-122.3382178,Rose Room Coffee Shop,3.0,1
49.2403814,-123.1017449,Bon Cafe,6.0,1
49.2817168,-123.133062,Thida Thai,6.0,1
49.2804909,-123.0990143,Propaganda Coffee,3.0,1
49.2457153,-123.094297,Le Marché St. George,3.0,1
49.2816322,-123.1329448,Disco Cheetah,2.0,1
49.2815405,-123.1328119,Tom Sushi,6.0,1
49.2814332,-123.1326311,Pho Central,6.0,1
49.2813594,-123.132504,India Bistro,6.0,1
49.2812333,-123.1323093,KFC,2.0,1
49.269881,-123.144966,Café Terra,3.0,1
49.2846234,-123.125267,Red Robin,6.0,1
49.281246,-123.046993,Starbucks,3.0,1
49.2812968,-123.0489472,Slocan Family Restaurant,6.0,1
49.2727738,-123.1475974,Starbucks,3.0,1
49.2726058,-123.1473077,Triple-O's,6.0,1
49.283151,-123.1037577,Sitar,6.0,1
49.2830557,-123.1044882,The Greek Gastown,6.0,1
49.2831498,-123.1049771,Boneta,6.0,1
49.2832144,-123.1047785,Après-midi,3.0,1
49.2831781,-123.1044747,Vera's Burger Shack,2.0,1
49.2834563,-123.1023773,Incendio,6.0,1
49.2835451,-123.102736,The Birds & The Beets,6.0,1
49.143419,-122.2903467,Clark Foundation Theatre,5.0,0
49.2361352,-123.0414352,The Sea House Fish & Chips,6.0,1
49.2362474,-123.0417557,Chili Pepper House,6.0,1
49.2802555,-123.130747,Tartine Bread and Pies,3.0,1
49.2324662,-123.0244758,Michi Craft Kitchen,6.0,1
49.2319862,-123.0274025,Max's Restaurant,6.0,1
49.2318116,-123.0303064,Cho Sun Korean BBQ,6.0,1
49.2318607,-123.0293811,Subway,2.0,1
49.2317538,-123.0281419,Love for Pho,6.0,1
49.2317626,-123.0283377,8090 Fruit Parlour,6.0,1
49.2317853,-123.028614,Todak Todak Restaurant,6.0,1
49.233103,-123.013804,Busy Noodle,6.0,1
49.2330399,-123.019254,Minoas Greek Taverna,6.0,1
49.1917274,-123.0808548,White Spot,6.0,1
49.1921329,-123.0857202,Subway,2.0,1
49.1917063,-123.1096164,Dai Jang Kum,6.0,1
49.1917185,-123.1098172,Quiznos,2.0,1
49.3509569,-123.2543395,Starbucks,3.0,1
49.3739709,-123.2744351,C Lovers,6.0,1
49.3744327,-123.2744359,Troll's,6.0,1
49.3270521,-123.1574646,,1.0,1
49.3341106,-123.1796949,Starbucks,3.0,1
49.3341886,-123.1800055,Delainy's,3.0,1
49.334925,-123.1828909,Vina,6.0,1
49.374745,-123.2736184,The Lookout Café,3.0,1
49.3724992,-123.2908589,Whytecliff Park Concession,3.0,1
49.3331843,-123.1823282,Beach House Restaurant,6.0,1
49.3256455,-123.1406036,Starbucks,3.0,1
49.2808807,-123.0501855,Hastings Branch,2.0,0
49.2667886,-123.0067414,JOEY Burnaby,6.0,1
49.1323977,-122.6679078,Starbucks,3.0,1
49.2666151,-123.069889,Best Falafel,6.0,1
49.266539,-123.0698996,Addis Cafe,6.0,1
49.2666914,-123.0694709,Kishimoto,6.0,1
49.2805438,-122.7929451,Quiznos,2.0,1
49.2815417,-123.1211798,Chipotle,2.0,1
49.2795281,-123.1237772,Sushi Star,6.0,1
49.2833798,-123.1164113,The Keg Steakhouse + Bar - Dunsmuir Street,6.0,1
49.2849149,-123.0599882,Far Out Coffee Post,3.0,1
49.285049,-123.0621868,The Dundas,6.0,1
49.285126,-123.0640036,McDonald's,2.0,1
49.2496566,-123.0903867,Capri Hall,3.0,0
49.2613514,-123.1384327,Stanley Industrial Alliance Stage,5.0,0
49.260671,-123.136489,Pacific Theatre,5.0,0
49.2803909,-123.12543,Wall Flowers,3.0,1
49.2817947,-123.1246565,Starbucks,3.0,1
49.269642,-123.144421,Pâtisserie Lebeau,3.0,1
49.2439478,-123.1073594,Blue Parrot Coffee,3.0,1
49.2453491,-123.1247917,Starbucks,3.0,1
49.244046,-123.1238522,Shaughnessy Cafe,3.0,1
49.281021,-123.0580126,The Red Wagon Cafe,6.0,1
49.2632666,-123.1105064,Aperture Coffee Bar,3.0,1
49.1206115,-122.8911666,Starbucks,3.0,1
49.3742157,-123.2730541,Blenz,3.0,1
49.3743101,-123.2741597,Starbucks,3.0,1
49.2484101,-123.1008773,Aperture Coffee Bar,3.0,1
49.2769189,-122.8577631,Henry's Kitchen,6.0,1
49.2776673,-122.859512,Rosa's Cucina Italiana,6.0,1
49.2663545,-123.1397685,Grapes and Soda,6.0,1
49.2866225,-123.1153226,Mink,3.0,1
49.247691,-123.0899686,Ubuntu Canteen,3.0,1
49.2792111,-123.116158,Pacific Coffee Roasters,3.0,1
49.2791142,-123.1158255,Salad Loop,2.0,1
49.2189889,-123.039568,Vancouver Public Library - Champlain Heights,2.0,0
49.0475189,-122.3368772,Veerji Fish 'n' Grill,2.0,1
49.312732,-123.0573094,Sansho,6.0,1
49.2183451,-123.0773794,Subway,2.0,1
49.0447793,-122.3373096,Gold Pan Pizza & Wings,2.0,1
49.2698998,-123.0694307,My BBQ Hut,6.0,1
49.2699444,-123.0694304,The Drive Coffee Bar,3.0,1
49.1937517,-123.1212608,1029 Cafe,3.0,1
49.1363241,-122.8900259,GNJ Vegetarian Bistro,6.0,1
49.2622219,-123.1223325,Bean Around The World,3.0,1
49.038444,-122.2745518,Popeyes,2.0,1
49.1855553,-122.8991338,"Maple Pizza, Grace Market",3.0,1
49.2784508,-123.0991718,Wheat and Barley,3.0,1
49.2743433,-123.1232695,Rodney's Oyster House,6.0,1
49.286421,-123.1402621,Red Umbrella Cafe,6.0,1
49.279583099999996,-123.1241526,YaYa's,3.0,1
49.2816572,-123.1205978,Freshslice Pizza,2.0,1
49.2795971,-123.1174151,Orange Julius,2.0,1
49.2796191,-123.117481,A&W,2.0,1
49.2795681,-123.1173622,Memphis Blues BBQ House,6.0,1
49.2817133,-123.1206758,A&W,2.0,1
49.0408841,-122.2942369,Towers Cafe & Bake Shop,3.0,1
49.2857988,-123.1153597,Scoozis,6.0,1
49.2846002,-123.1171091,Mario's,3.0,1
49.283152,-123.1159385,St. Regis Bar & Grill,6.0,1
49.2780334,-123.1251115,The Pawn Shop,6.0,1
49.2785408,-123.1157423,Marutama Ra-men,6.0,1
49.26948,-123.1072592,Bao Down,6.0,1
49.26955,-123.1091434,Nook,6.0,1
49.1557868,-122.9127622,Cravings Coffee,3.0,1
49.1551317,-122.9135908,Pho Stanley,6.0,1
49.155787,-122.9116059,Tim Hortons,3.0,1
49.1550607,-122.9116031,Minori Sushi,6.0,1
49.1550148,-122.911601,Delice,2.0,1
49.1548416,-122.911903,Salty's Fish & Chips,6.0,1
49.3260027,-123.0724817,Pho98,6.0,1
49.2786851,-123.0992577,Matchstick Coffee Roasters,3.0,1
49.1025494,-122.6471192,Poseidon Greek Restaurant,6.0,1
49.2776328,-123.1310886,Gemini tea bar,3.0,1
49.2774536,-123.1313375,Daikichi Sushi,2.0,1
49.277676,-123.1310303,Pho,2.0,1
49.2777387,-123.1309321,Sushi Coen,2.0,1
49.2770169,-123.1151076,Rocanini,3.0,1
49.2865642,-123.1228071,Komi,6.0,1
49.0149372,-123.0402101,Centennial Beach Cafe,2.0,1
49.1857232,-122.8001712,Jade Valley,6.0,1
49.1857184,-122.7998785,Maguro,6.0,1
49.1857231,-122.8000278,Bubble Waffle Cafe,6.0,1
49.2093486,-123.1167129,A&W,2.0,1
49.2092621,-123.1166316,Tim Hortons,3.0,1
49.2103246,-123.1402111,VPL Marpole Branch,2.0,0
49.2809094,-123.013428,The Pear Tree,6.0,1
49.1980528,-122.978715,Subway,2.0,1
49.2765795,-122.7965015,A&W,2.0,1
49.2778963,-122.7936486,The Keg,6.0,1
49.2625653,-123.1012778,Rosemary Rocksalt,3.0,1
49.2625064,-123.1012808,La Taqueria Pinche Taco Shop,6.0,1
49.259913,-123.1013173,Subway,2.0,1
49.2577431,-123.1014053,Bellagio's Gelato,2.0,1
49.2576896,-123.1014017,Pho Goodness,6.0,1
49.258085,-123.1009501,Canteen Mitra,6.0,1
49.257968,-123.1009558,Joe's Grill,6.0,1
49.2562828,-123.1010148,Don't Argue,6.0,1
49.2483723,-123.1012782,Hawker's Delight,2.0,1
49.2485116,-123.101286,Locus Restaurant,6.0,1
49.2451512,-123.1015128,McDonald's,2.0,1
49.2448143,-123.101086,HOOD29,6.0,1
49.2749478,-123.1217422,MeeT in Yaletown,6.0,1
49.2787971,-123.1234582,A&W,2.0,1
49.2630073,-123.0999351,Our Town Café,3.0,1
49.0519086,-122.3094419,McDonald's Drive-Thru,2.0,1
49.0589538,-122.4922744,Pizza Hut,6.0,1
49.0580042,-122.4919543,White Spot,6.0,1
49.2803306,-123.1308594,Best Bite Donair,2.0,1
49.2338606,-123.1399736,Kyuzo Japanese Restaurant,6.0,1
49.2859592,-123.1152363,Starbucks,3.0,1
49.284191,-123.1159168,Subway,2.0,1
49.2301689,-123.0040364,trattoria Burnaby,6.0,1
49.2690886,-123.1044784,Manna Sushi,6.0,1
49.2218285,-122.9945494,Preference,6.0,1
49.2825244,-123.1144591,Ramen Gojiro,6.0,1
49.2396475,-122.9673974,,1.0,1
49.2203471,-122.6051271,Maple Sushi,6.0,1
49.0562744,-122.8005676,Subway,2.0,1
49.0557436,-122.8006779,Panago,2.0,1
49.2197762,-122.6018575,Taco Fan,2.0,1
49.2751643,-123.1127469,Honey Salt,6.0,1
49.1267991,-122.6235305,Subway,2.0,1
49.2241883,-123.1019459,WEEDS,3.0,1
49.104234,-122.656332,Annora Restaurant,6.0,1
49.1044759,-122.6560201,Donair Hut,2.0,1
49.1042906,-122.6563311,Sushi Tamaru,6.0,1
49.1044394,-122.6562645,Old Yale Bistro,6.0,1
49.3253151,-123.124771,Earls,6.0,1
49.3251311,-123.1242373,Pho Japolo,6.0,1
49.2139765,-122.9215715,,3.0,1
49.2127087,-122.9199963,Amelia Cafe,3.0,1
49.2087938,-122.9150854,Ultimate Pizza,2.0,1
49.2128225,-122.9201424,Sushi Tang,6.0,1
49.2007348,-122.9812202,McDonald's,2.0,1
49.2106257,-123.0923821,Neptune Chinese Kitchen,6.0,1
49.2129995,-122.9211009,White Spot,6.0,1
49.2121752,-122.9218505,Hi Dozo Sushi,6.0,1
49.2121193,-122.9234503,Starbucks,3.0,1
49.1777093,-123.1253775,Dragon Group Seafood Restaurant,6.0,1
49.1774901,-123.1292862,Phở Hòa,6.0,1
49.1774963,-123.1300772,The TRUE'S TEA,6.0,1
49.1780903,-123.1359846,Chinese Sauerkraut Fish,6.0,1
49.2058672,-123.0426538,Romers Burger Bar,6.0,1
49.0659257,-122.3794337,Zaika Tastes of India,6.0,1
49.0659286,-122.3776546,Super Star Veggie Pizza,2.0,1
49.2589012,-123.0699849,Bakery Sate,3.0,1
49.0246584,-122.8185191,,1.0,1
49.0304235,-122.7920135,Tim Hortons,3.0,1
49.2480896,-123.0711405,Phở Thái Hóa,6.0,1
49.2660404,-123.0695193,Cafe Deux Soleils,6.0,1
49.2539218,-123.0677981,Chance Cafe,3.0,1
49.2525689,-123.0681922,Commercial Street Cafe,3.0,1
49.0582354,-122.3780877,Cineplex Cinemas Abbotsford and VIP,5.0,0
49.3117439,-123.0790782,Fishworks,6.0,1
49.2850132,-123.1179138,La Taqueria,6.0,1
49.2771741,-123.1163459,Smithe Salad,6.0,1
49.3125664,-123.0822132,Boston Pizza,6.0,1
49.3124327,-123.08221,Freshii,6.0,1
49.2504667,-123.0417872,Ragazzi Pizza Co.,6.0,1
49.2726415,-123.1498173,Octopus Garden,6.0,1
49.1967375,-123.139713,Hugo's Churros,2.0,1
49.2480929,-123.1008145,Sweet Revenge,3.0,1
49.1676179,-122.5874561,Chief Sepass Theater,5.0,0
49.2810095,-123.0537462,El Pulgarcito,6.0,1
49.281406,-123.0498885,Luda Southern Dishes,6.0,1
49.2814113,-123.0495721,Laughing Beans Coffee,3.0,1
49.3742756,-123.2738287,FreshSlice Pizza,6.0,1
49.3745957,-123.2747995,Olive & Anchor,6.0,1
49.278414,-123.1278962,Breka Bakery & Café,3.0,1
49.2830756,-123.1083843,The Charles Bar,6.0,1
49.2637273,-123.2549792,Mercante,6.0,1
49.1027065,-122.6449963,Subway,2.0,1
49.1027064,-122.6450894,Golden River,6.0,1
49.1990389,-122.8164158,Sarpanch Sweets & Restaurant,6.0,1
49.3359374,-123.0389261,Valley Sushi,6.0,1
49.2813917,-123.0579502,Dachi,6.0,1
49.2809841,-123.0574196,Church's Chicken,2.0,1
49.281317,-123.0587126,Pennyroyal Cafe,3.0,1
49.1139699,-122.6702933,Red Wings,2.0,1
49.1139708,-122.6702357,Panago,2.0,1
49.2740753,-123.1220882,Freshslice Pizza,2.0,1
49.1336842,-122.8899902,Westin Pizza,2.0,1
49.1190026,-122.7321747,Umami Sushi,6.0,1
49.2194668,-122.9500107,Lualu Kitchen,6.0,1
49.2872474,-123.1189254,Meat & Bread,6.0,1
49.2251092,-123.0909697,Breka Bakery & Café,3.0,1
49.3253307,-123.0720196,Palermo Cucina,6.0,1
49.2232913,-122.942881,Cattle Cafe,6.0,1
49.2221455,-122.9442392,Balkan House Restaurant,6.0,1
